name,ages,team,play_year,country,打,投,出賽數,打席,打數,打點,得分,安打,一安,二安,三安,全壘打,壘打數,被三振,盜壘,上壘率,長打率,打擊率,雙殺打,犧短,犧飛,四壞,故四,死球,盜壘刺,滾地出局,高飛出局,滾飛出局比,盜壘率,整體攻擊指數
張建銘,25,興農,2005,中華民國,左打,左投,98,429,396,38,58,112,89,16,5,2,144,53,21,0.325,0.364,0.28300000000000003,6,7,1,18,0,7,7,155,84,1.845,0.75,0.6890000000000001
張建銘,26,興農,2006,中華民國,左打,左投,79,341,310,20,48,88,70,13,3,2,113,39,3,0.335,0.365,0.284,1,7,0,17,0,7,3,126,64,1.969,0.5,0.7
張建銘,27,興農,2007,中華民國,左打,左投,21,75,67,11,10,23,13,6,2,2,39,14,0,0.389,0.5820000000000001,0.34299999999999997,2,3,0,4,0,1,0,20,13,1.538,0.0,0.971
張建銘,28,興農,2008,中華民國,左打,左投,87,367,333,24,53,87,75,7,3,2,106,45,7,0.317,0.318,0.261,8,2,2,16,2,12,7,114,91,1.253,0.5,0.635
張建銘,29,興農,2009,中華民國,左打,左投,112,500,451,59,75,148,111,25,7,5,202,55,9,0.379,0.44799999999999995,0.32799999999999996,10,5,2,32,4,6,4,161,94,1.713,0.69,0.8270000000000001
張建銘,30,興農,2010,中華民國,左打,左投,105,469,431,38,55,124,108,13,3,0,143,44,3,0.325,0.332,0.28800000000000003,2,9,2,18,2,7,7,156,118,1.3219999999999998,0.3,0.657
張建銘,31,興農,2011,中華民國,左打,左投,115,487,439,55,62,142,114,23,4,1,176,52,2,0.37200000000000005,0.401,0.32299999999999995,14,4,5,24,2,13,1,154,100,1.54,0.67,0.773
張建銘,32,興農,2012,中華民國,左打,左投,87,331,299,51,37,100,71,20,2,7,145,47,0,0.384,0.485,0.33399999999999996,13,2,3,18,1,8,1,103,54,1.9069999999999998,0.0,0.8690000000000001
張建銘,33,義大,2013,中華民國,左打,左投,100,436,401,55,49,112,85,22,3,2,146,59,2,0.319,0.364,0.27899999999999997,3,1,6,21,2,5,3,138,99,1.3940000000000001,0.4,0.6829999999999999
張建銘,34,義大,2014,中華民國,左打,左投,112,484,448,44,58,134,116,16,1,1,155,46,3,0.335,0.34600000000000003,0.299,11,3,6,24,0,3,3,150,127,1.181,0.5,0.6809999999999999
張建銘,35,義大,2015,中華民國,左打,左投,114,499,453,74,89,155,116,25,3,11,219,64,4,0.38799999999999996,0.483,0.342,14,3,5,32,1,5,1,133,109,1.22,0.8,0.871
張建銘,36,義大,2016,中華民國,左打,左投,58,235,217,26,31,60,39,15,3,3,90,42,0,0.314,0.415,0.276,5,5,0,9,1,3,0,78,42,1.857,0.0,0.7290000000000001
張建銘,37,富邦悍將,2017,中華民國,左打,左投,84,286,262,25,29,76,58,13,1,4,103,50,0,0.336,0.39299999999999996,0.29,7,2,2,17,1,2,0,87,52,1.673,0.0,0.7290000000000001
張建銘,38,富邦悍將,2018,中華民國,左打,左投,8,16,13,0,0,1,1,0,0,0,1,6,0,0.25,0.077,0.077,0,0,0,1,0,2,0,2,4,0.5,0.0,0.327
張志強22,26,統一7-ELEVEn獅,2004,中華民國,右打,右投,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
張志強22,29,統一7-ELEVEn獅,2007,中華民國,右打,右投,1,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
張志強69,25,中信兄弟,2014,中華民國,左打,右投,3,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
張志強69,26,中信兄弟,2015,中華民國,左打,右投,6,19,19,1,4,5,5,0,0,0,5,5,0,0.263,0.263,0.263,1,0,0,0,0,0,0,3,6,0.5,0.0,0.526
張志強69,27,中信兄弟,2016,中華民國,左打,右投,12,13,11,0,5,3,3,0,0,0,3,1,0,0.385,0.273,0.273,3,0,0,1,0,1,0,4,3,1.3330000000000002,0.0,0.6579999999999999
張志強69,28,中信兄弟,2017,中華民國,左打,右投,8,15,12,0,1,3,3,0,0,0,3,1,0,0.4,0.25,0.25,0,0,0,3,0,0,0,6,2,3.0,0.0,0.65
張志強69,29,中信兄弟,2018,中華民國,左打,右投,36,111,100,8,12,24,22,2,0,0,26,25,1,0.287,0.26,0.24,2,3,1,7,0,0,0,40,14,2.8569999999999998,1.0,0.547
張志強69,30,中信兄弟,2019,中華民國,左打,右投,16,35,30,2,2,6,4,1,1,0,9,4,0,0.294,0.3,0.2,0,1,0,4,0,0,0,13,8,1.625,0.0,0.594
張志強69,31,中信兄弟,2020,中華民國,左打,右投,7,10,9,2,0,2,2,0,0,0,2,6,0,0.3,0.222,0.222,0,0,0,1,0,0,0,0,1,0.0,0.0,0.522
張志強69,32,中信兄弟,2021,中華民國,左打,右投,22,19,16,2,2,5,4,1,0,0,6,5,0,0.313,0.375,0.313,0,3,0,0,0,0,0,5,4,1.25,0.0,0.688
張志豪7,23,兄弟,2010,中華民國,左打,右投,107,293,264,25,36,67,47,9,10,1,99,67,13,0.309,0.375,0.254,0,6,0,18,2,3,3,77,59,1.305,0.81,0.684
張志豪7,24,兄弟,2011,中華民國,左打,右投,106,439,379,59,79,113,79,23,8,3,161,75,21,0.371,0.425,0.298,12,11,3,40,0,6,6,117,88,1.33,0.78,0.7959999999999999
張志豪7,25,兄弟,2012,中華民國,左打,右投,113,466,405,43,64,111,89,9,10,3,149,92,22,0.34700000000000003,0.368,0.27399999999999997,7,8,5,43,0,5,9,110,105,1.048,0.71,0.715
張志豪7,26,兄弟,2013,中華民國,左打,右投,103,438,382,30,60,103,76,19,5,3,141,71,13,0.336,0.369,0.27,9,12,4,33,0,7,6,122,102,1.196,0.68,0.705
張志豪7,27,中信兄弟,2014,中華民國,左打,右投,112,443,401,52,52,105,67,18,10,10,173,73,20,0.311,0.431,0.262,5,4,6,28,1,3,6,105,128,0.82,0.77,0.742
張志豪7,28,中信兄弟,2015,中華民國,左打,右投,91,367,327,45,64,97,57,20,6,14,171,57,12,0.355,0.523,0.297,3,5,3,24,1,7,2,85,96,0.885,0.86,0.878
張志豪7,29,中信兄弟,2016,中華民國,左打,右投,70,324,292,70,73,94,51,21,5,17,176,61,7,0.371,0.603,0.322,6,1,4,20,2,5,0,64,77,0.831,1.0,0.9740000000000001
張志豪7,30,中信兄弟,2017,中華民國,左打,右投,80,344,310,72,63,93,49,16,4,24,189,86,11,0.363,0.61,0.3,6,0,2,26,0,6,5,46,87,0.529,0.69,0.973
張志豪7,31,中信兄弟,2018,中華民國,左打,右投,110,416,384,61,65,103,57,21,3,22,196,110,4,0.322,0.51,0.268,2,0,1,25,0,6,4,59,113,0.522,0.5,0.8320000000000001
張志豪7,32,中信兄弟,2019,中華民國,左打,右投,109,369,327,74,63,84,48,8,2,26,174,97,10,0.33,0.532,0.257,3,0,3,32,2,5,2,58,91,0.637,0.83,0.862
張志豪7,33,中信兄弟,2020,中華民國,左打,右投,107,418,369,88,66,110,66,17,0,27,208,78,4,0.373,0.564,0.298,8,0,3,36,0,10,0,71,113,0.628,1.0,0.937
張志豪7,34,中信兄弟,2021,中華民國,左打,右投,40,167,144,24,24,39,22,12,0,5,66,42,4,0.365,0.45799999999999996,0.271,1,0,1,20,0,2,1,18,46,0.391,0.8,0.823
張政憲57,26,興農,2010,中華民國,右打,右投,2,2,2,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
張文宗0,25,俊國,1993,中華民國,左打,左投,90,380,344,57,39,90,63,16,1,10,138,77,12,0.327,0.401,0.262,4,0,1,32,1,2,3,117,61,1.9180000000000001,0.8,0.728
張文宗0,26,俊國,1994,中華民國,左打,左投,90,374,333,55,39,89,61,20,0,8,133,48,2,0.335,0.39899999999999997,0.267,10,0,4,32,1,4,3,108,92,1.1740000000000002,0.4,0.7340000000000001
張文宗0,27,俊國,1995,中華民國,左打,左投,98,402,361,41,43,82,54,21,2,5,122,79,0,0.285,0.33799999999999997,0.22699999999999998,7,4,4,28,2,3,0,119,89,1.337,0.0,0.623
張文宗0,28,興農,1996,中華民國,左打,左投,94,389,341,47,39,105,74,20,0,11,158,70,3,0.376,0.46299999999999997,0.308,10,2,3,39,4,0,1,110,61,1.8030000000000002,0.75,0.8390000000000001
張文宗0,29,興農,1997,中華民國,左打,左投,64,246,205,28,31,55,39,12,2,2,77,53,1,0.37,0.376,0.268,2,2,3,35,1,0,3,57,45,1.2670000000000001,0.25,0.746
張文宗0,32,統一7-ELEVEn獅,2000,中華民國,左打,左投,87,336,280,37,32,65,40,17,4,4,102,54,3,0.33399999999999996,0.364,0.23199999999999998,5,5,4,40,2,5,2,97,73,1.329,0.6,0.698
張文宗0,33,統一7-ELEVEn獅,2001,中華民國,左打,左投,82,231,190,26,27,43,36,3,1,3,57,43,3,0.33,0.3,0.226,4,8,1,29,2,1,3,69,44,1.568,0.5,0.63
張文宗0,34,統一7-ELEVEn獅,2002,中華民國,左打,左投,77,157,137,10,10,30,27,1,0,2,37,26,0,0.308,0.27,0.21899999999999997,4,1,1,17,0,1,0,56,27,2.074,0.0,0.578
張文宗0,35,統一7-ELEVEn獅,2003,中華民國,左打,左投,36,61,54,5,3,14,12,1,0,1,18,12,0,0.33299999999999996,0.33299999999999996,0.259,2,1,0,6,0,0,0,23,6,3.833,0.0,0.6659999999999999
張正偉6,24,兄弟,2010,中華民國,左打,左投,114,458,408,22,64,121,96,17,8,0,154,45,15,0.358,0.377,0.297,6,3,4,31,2,10,10,153,96,1.594,0.6,0.735
張正偉6,25,兄弟,2011,中華民國,左打,左投,120,556,484,44,96,170,138,22,10,0,212,64,33,0.424,0.43799999999999994,0.35100000000000003,3,6,3,53,0,10,10,151,108,1.3980000000000001,0.77,0.862
張正偉6,26,兄弟,2012,中華民國,左打,左投,118,551,489,50,91,172,131,26,15,0,228,54,22,0.41,0.466,0.35200000000000004,13,4,5,44,1,8,12,153,119,1.286,0.65,0.8759999999999999
張正偉6,27,兄弟,2013,中華民國,左打,左投,98,434,402,32,50,124,106,15,3,0,145,40,16,0.35,0.361,0.308,8,4,1,21,1,5,7,141,102,1.382,0.7,0.711
張正偉6,28,中信兄弟,2014,中華民國,左打,左投,118,534,481,34,68,154,123,25,3,3,194,40,19,0.371,0.40299999999999997,0.32,7,4,4,33,4,8,13,136,159,0.855,0.59,0.774
張正偉6,29,中信兄弟,2015,中華民國,左打,左投,108,476,418,41,85,140,110,25,3,2,177,40,3,0.408,0.423,0.335,6,1,3,47,0,7,6,120,122,0.9840000000000001,0.33,0.831
張正偉6,30,中信兄弟,2016,中華民國,左打,左投,109,501,436,48,108,149,121,24,0,4,185,41,5,0.40700000000000003,0.424,0.342,7,8,5,46,1,5,5,150,109,1.376,0.5,0.831
張正偉6,31,中信兄弟,2017,中華民國,左打,左投,89,378,325,35,58,103,73,27,2,1,137,40,9,0.40299999999999997,0.42200000000000004,0.317,9,3,2,45,0,3,5,87,100,0.87,0.64,0.825
張正偉6,32,富邦悍將,2018,中華民國,左打,左投,99,399,350,31,54,103,81,19,1,2,130,54,12,0.374,0.371,0.294,5,1,2,41,0,5,4,115,80,1.4380000000000002,0.75,0.745
張正偉6,33,富邦悍將,2019,中華民國,左打,左投,89,373,324,36,53,102,83,14,4,1,127,49,7,0.37799999999999995,0.392,0.315,3,9,2,30,4,4,2,109,75,1.453,0.78,0.77
張正偉6,34,富邦悍將,2020,中華民國,左打,左投,65,227,195,20,39,58,48,6,2,2,74,42,5,0.387,0.379,0.297,6,2,1,26,0,3,4,52,46,1.13,0.56,0.7659999999999999
張正偉6,35,富邦悍將,2021,中華民國,左打,左投,2,5,4,0,1,0,0,0,0,0,0,2,0,0.2,0.0,0.0,0,0,0,0,0,1,0,0,2,0.0,0.0,0.2
張正憲0,26,時報,1993,中華民國,右打,右投,56,162,146,10,11,28,18,8,0,2,42,20,1,0.263,0.28800000000000003,0.192,6,2,0,12,0,2,1,59,41,1.439,0.5,0.551
張正憲0,27,時報,1994,中華民國,右打,右投,62,171,155,11,11,33,27,4,0,2,43,22,1,0.26899999999999996,0.27699999999999997,0.213,4,3,0,11,1,1,0,68,35,1.943,1.0,0.546
張正憲0,28,時報,1995,中華民國,右打,右投,57,137,124,12,10,26,19,4,1,2,38,9,1,0.27699999999999997,0.306,0.21,3,0,1,11,0,1,1,55,35,1.571,0.5,0.583
張正憲0,29,時報,1996,中華民國,右打,右投,88,271,253,32,30,70,47,16,1,6,106,20,3,0.313,0.419,0.27699999999999997,10,2,1,10,1,4,1,91,75,1.213,0.75,0.732
張民諺2,23,Lamigo,2004,中華民國,左打,右投,52,110,102,6,8,23,21,1,1,0,26,24,1,0.259,0.255,0.225,1,2,1,3,0,2,2,39,19,2.053,0.33,0.514
張民諺2,24,Lamigo,2005,中華民國,左打,右投,81,250,231,25,22,58,45,11,2,0,73,50,3,0.294,0.316,0.251,4,5,0,10,0,4,4,81,47,1.723,0.43,0.61
張民諺2,25,Lamigo,2006,中華民國,左打,右投,8,19,18,2,2,4,3,0,0,1,7,3,0,0.263,0.389,0.222,0,0,0,1,0,0,1,8,3,2.667,0.0,0.652
張民諺2,26,Lamigo,2007,中華民國,左打,右投,15,32,31,3,2,5,3,1,1,0,8,10,0,0.188,0.258,0.161,0,0,0,1,0,0,0,9,7,1.286,0.0,0.446
張民諺2,27,Lamigo,2008,中華民國,左打,右投,27,41,36,5,5,8,6,1,0,1,12,6,0,0.282,0.33299999999999996,0.222,0,2,0,3,0,0,0,13,11,1.182,0.0,0.615
張民諺2,28,Lamigo,2009,中華民國,左打,右投,21,40,32,5,4,13,9,3,1,0,18,2,1,0.525,0.563,0.406,5,0,0,8,0,0,1,11,6,1.8330000000000002,0.5,1.088
張民諺2,29,Lamigo,2010,中華民國,左打,右投,62,156,138,14,16,29,27,2,0,0,31,32,0,0.268,0.225,0.21,2,3,3,7,0,5,1,52,31,1.6769999999999998,0.0,0.493
張民諺2,30,兄弟,2011,中華民國,左打,右投,81,232,212,21,23,58,45,9,2,2,77,53,0,0.32299999999999995,0.363,0.27399999999999997,2,2,1,9,1,7,2,61,43,1.419,0.0,0.6859999999999999
張民諺2,31,兄弟,2012,中華民國,左打,右投,102,306,279,37,39,80,55,17,5,3,116,48,3,0.322,0.41600000000000004,0.287,11,6,3,10,1,6,1,92,68,1.3530000000000002,0.75,0.738
張民諺2,32,兄弟,2013,中華民國,左打,右投,83,219,191,24,16,46,27,16,0,3,71,44,0,0.315,0.37200000000000005,0.24100000000000002,2,1,3,19,2,3,0,55,50,1.1,0.0,0.687
張民諺2,33,中信兄弟,2014,中華民國,左打,右投,21,53,46,1,6,12,10,2,0,0,14,9,0,0.3,0.304,0.261,2,3,1,3,0,0,0,16,13,1.2309999999999999,0.0,0.604
張泰山49,20,味全龍,1996,中華民國,右打,右投,94,349,336,72,54,112,67,28,1,16,190,48,7,0.353,0.565,0.33299999999999996,11,0,1,10,1,1,2,110,67,1.642,0.78,0.9179999999999999
張泰山49,21,味全龍,1997,中華民國,右打,右投,91,373,338,56,44,88,62,14,3,9,135,54,12,0.317,0.39899999999999997,0.26,8,2,2,25,1,4,3,130,70,1.857,0.8,0.716
張泰山49,22,味全龍,1998,中華民國,右打,右投,103,421,372,78,63,120,73,29,4,14,199,56,27,0.38299999999999995,0.535,0.32299999999999995,5,0,4,34,6,5,9,126,74,1.703,0.75,0.9179999999999999
張泰山49,23,味全龍,1999,中華民國,右打,右投,87,366,327,70,60,105,73,12,3,17,174,45,18,0.376,0.532,0.321,7,0,2,23,7,7,8,117,62,1.8869999999999998,0.69,0.9079999999999999
張泰山49,24,興農,2000,中華民國,右打,右投,78,303,280,38,39,71,49,10,1,11,116,38,11,0.3,0.414,0.254,10,0,3,16,0,4,3,94,80,1.175,0.79,0.7140000000000001
張泰山49,25,興農,2001,中華民國,右打,右投,79,325,291,53,50,74,51,9,1,13,124,45,6,0.322,0.426,0.254,7,0,2,28,2,2,4,95,79,1.203,0.6,0.748
張泰山49,26,興農,2002,中華民國,右打,右投,70,279,245,57,38,66,40,13,3,10,115,32,3,0.32799999999999996,0.469,0.26899999999999996,8,2,3,22,6,1,0,84,68,1.235,1.0,0.797
張泰山49,27,興農,2003,中華民國,右打,右投,100,446,396,94,82,130,77,21,4,28,243,65,22,0.387,0.614,0.32799999999999996,9,0,2,37,9,2,8,115,88,1.307,0.73,1.001
張泰山49,28,興農,2004,中華民國,右打,右投,100,426,377,94,73,127,85,21,0,21,211,57,14,0.4,0.56,0.337,14,0,3,39,4,3,7,117,79,1.4809999999999999,0.67,0.96
張泰山49,29,興農,2005,中華民國,右打,右投,95,387,348,60,59,106,79,12,0,15,163,54,3,0.359,0.46799999999999997,0.305,7,0,4,25,3,7,5,108,84,1.286,0.38,0.8270000000000001
張泰山49,30,興農,2006,中華民國,右打,右投,100,433,373,72,62,130,89,17,0,24,219,46,4,0.41100000000000003,0.5870000000000001,0.349,6,0,4,41,13,1,4,104,97,1.072,0.5,0.998
張泰山49,31,興農,2007,中華民國,右打,右投,100,434,402,80,62,128,90,19,0,19,204,55,12,0.35700000000000004,0.507,0.318,16,0,3,19,3,7,1,131,91,1.44,0.92,0.8640000000000001
張泰山49,32,興農,2008,中華民國,右打,右投,82,326,302,65,46,104,75,17,1,11,156,41,6,0.384,0.517,0.344,14,0,1,15,3,5,2,81,77,1.052,0.75,0.9009999999999999
張泰山49,33,興農,2009,中華民國,右打,右投,107,436,398,63,52,119,79,22,1,17,194,51,2,0.34700000000000003,0.48700000000000004,0.299,15,0,5,26,1,6,4,128,105,1.219,0.33,0.8340000000000001
張泰山49,34,興農,2010,中華民國,右打,右投,119,505,453,78,73,142,103,23,0,16,213,42,7,0.37200000000000005,0.47,0.313,13,0,5,37,2,8,10,142,132,1.0759999999999998,0.41,0.8420000000000001
張泰山49,35,統一7-ELEVEn獅,2011,中華民國,右打,右投,118,505,466,74,58,133,86,31,2,14,210,46,1,0.32299999999999995,0.451,0.285,29,0,8,25,0,5,1,149,146,1.021,0.5,0.774
張泰山49,36,統一7-ELEVEn獅,2012,中華民國,右打,右投,117,490,448,96,75,149,96,36,0,17,236,59,2,0.373,0.527,0.33299999999999996,20,0,5,27,5,5,2,136,109,1.248,0.5,0.9
張泰山49,37,統一7-ELEVEn獅,2013,中華民國,右打,右投,119,505,470,90,58,136,95,31,1,9,196,53,1,0.32299999999999995,0.41700000000000004,0.289,20,0,5,22,4,4,1,150,136,1.103,0.5,0.74
張泰山49,38,統一7-ELEVEn獅,2014,中華民國,右打,右投,57,191,175,28,15,49,37,7,0,5,71,32,0,0.34,0.406,0.28,6,0,0,16,0,0,1,54,40,1.35,0.0,0.746
張泰山49,39,統一7-ELEVEn獅,2015,中華民國,右打,右投,47,175,160,20,12,45,37,5,0,3,59,21,0,0.32799999999999996,0.369,0.281,7,0,2,11,1,1,1,64,32,2.0,0.0,0.6970000000000001
張淯虎7,25,興農,2012,中華民國,右打,右投,33,79,68,4,9,12,10,1,0,1,16,13,0,0.263,0.235,0.17600000000000002,3,3,0,5,0,3,0,28,18,1.556,0.0,0.498
張淯虎7,26,義大,2013,中華民國,右打,右投,15,17,15,0,1,3,2,1,0,0,4,1,0,0.294,0.267,0.2,0,0,0,2,0,0,0,4,7,0.5710000000000001,0.0,0.561
張淯虎7,27,義大,2014,中華民國,右打,右投,7,7,7,0,0,1,0,1,0,0,2,1,0,0.14300000000000002,0.28600000000000003,0.14300000000000002,2,0,0,0,0,0,0,5,0,0.0,0.0,0.429
張淯虎7,28,義大,2015,中華民國,右打,右投,6,10,10,0,0,2,2,0,0,0,2,2,0,0.2,0.2,0.2,0,0,0,0,0,0,0,2,4,0.5,0.0,0.4
張淯虎7,29,義大,2016,中華民國,右打,右投,26,44,39,4,5,11,8,1,2,0,16,14,0,0.349,0.41,0.282,2,1,0,3,0,1,1,9,6,1.5,0.0,0.759
張淯虎7,30,富邦悍將,2017,中華民國,右打,右投,3,3,2,0,0,0,0,0,0,0,0,1,0,0.33299999999999996,0.0,0.0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.33299999999999996
張煒謙27,21,Lamigo,2016,中華民國,左打,右投,4,14,13,2,1,4,4,0,0,0,4,4,0,0.35700000000000004,0.308,0.308,0,0,0,1,0,0,0,5,0,0.0,0.0,0.665
張琮貴0,27,誠泰,2003,中華民國,右打,右投,84,269,242,12,21,51,38,10,1,2,69,52,0,0.264,0.285,0.21100000000000002,11,7,1,13,0,5,3,103,44,2.3409999999999997,0.0,0.5489999999999999
張瑋0,25,兄弟,1997,中華民國,右打,右投,23,28,27,0,4,3,3,0,0,0,3,9,0,0.14300000000000002,0.111,0.111,1,0,0,1,0,0,0,13,2,6.5,0.0,0.254
張瑋0,25,兄弟,1997,中華民國,右打,右投,23,28,27,0,4,3,3,0,0,0,3,9,0,0.14300000000000002,0.111,0.111,1,0,0,1,0,0,0,13,2,6.5,0.0,0.254
張瑋0,26,兄弟,1998,中華民國,右打,右投,21,46,42,0,2,8,7,1,0,0,9,13,0,0.261,0.214,0.19,1,0,0,4,0,0,1,11,10,1.1,0.0,0.475
張瑞麟72,26,富邦悍將,2018,中華民國,左打,左投,9,17,16,2,3,5,4,0,0,1,8,4,0,0.353,0.5,0.313,0,0,0,1,0,0,0,5,2,2.5,0.0,0.853
張瑞麟72,27,富邦悍將,2019,中華民國,左打,左投,6,7,6,2,2,1,0,0,0,1,4,2,0,0.28600000000000003,0.667,0.16699999999999998,0,0,0,1,0,0,0,3,0,0.0,0.0,0.953
張祐銘34,24,味全龍,2021,中華民國,左打,右投,15,31,26,1,6,5,4,1,0,0,6,2,1,0.3,0.231,0.192,1,1,0,3,0,1,1,12,8,1.5,0.5,0.531
張竣凱57,24,統一7-ELEVEn獅,2018,中華民國,右打,右投,2,4,4,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,1,0,0,0,0,0,0,2,0,0.0,0.0,0.0
張耀騰0,28,俊國,1993,中華民國,右打,右投,80,328,298,30,35,71,59,7,3,2,90,40,12,0.281,0.302,0.23800000000000002,7,8,3,18,0,1,3,137,61,2.246,0.8,0.583
張耀騰0,29,俊國,1994,中華民國,右打,右投,59,256,225,17,33,56,48,7,1,0,65,39,22,0.319,0.289,0.249,4,8,0,23,0,0,6,91,47,1.936,0.79,0.608
張耀騰0,30,俊國,1995,中華民國,右打,右投,99,422,371,28,57,93,74,12,3,4,123,66,45,0.31,0.332,0.251,9,16,2,33,0,0,14,159,71,2.239,0.76,0.642
張耀騰0,31,興農,1996,中華民國,右打,右投,65,234,203,15,21,43,36,6,0,1,52,46,12,0.295,0.256,0.212,7,7,0,24,0,0,9,92,29,3.1719999999999997,0.57,0.551
張耀騰0,32,時報,1997,中華民國,右打,右投,56,195,171,21,24,47,35,8,1,3,66,19,10,0.335,0.386,0.275,6,2,3,17,2,0,6,64,43,1.4880000000000002,0.63,0.721
張育保7,24,Lamigo,2006,中華民國,左打,右投,18,6,6,0,6,2,2,0,0,0,2,2,0,0.33299999999999996,0.33299999999999996,0.33299999999999996,0,0,0,0,0,0,0,0,2,0.0,0.0,0.6659999999999999
張育保7,25,Lamigo,2007,中華民國,左打,右投,20,9,5,0,2,1,1,0,0,0,1,2,1,0.5,0.2,0.2,1,1,0,2,0,1,2,3,0,0.0,0.33,0.7
張進德69,27,富邦悍將,2020,中華民國,左打,右投,53,220,201,30,31,69,48,12,0,9,108,22,0,0.39399999999999996,0.537,0.34299999999999997,6,0,0,17,2,0,0,49,61,0.8029999999999999,0.0,0.9309999999999999
張進德69,28,富邦悍將,2021,中華民國,左打,右投,20,65,56,5,5,15,11,4,0,0,19,11,0,0.32799999999999996,0.33899999999999997,0.268,2,0,2,5,1,1,1,12,20,0.6,0.0,0.667
張閔勛28,22,Lamigo,2016,中華民國,右打,右投,9,24,22,3,3,4,3,1,0,0,5,6,0,0.25,0.22699999999999998,0.182,1,0,0,2,0,0,0,4,8,0.5,0.0,0.47700000000000004
張閔勛28,23,Lamigo,2017,中華民國,右打,右投,17,35,32,1,3,4,4,0,0,0,4,10,0,0.17600000000000002,0.125,0.125,0,1,0,1,0,1,0,8,11,0.727,0.0,0.301
張閔勛28,24,Lamigo,2018,中華民國,右打,右投,2,7,7,0,1,1,1,0,0,0,1,1,0,0.14300000000000002,0.14300000000000002,0.14300000000000002,0,0,0,0,0,0,0,1,4,0.25,0.0,0.28600000000000003
張閔勛28,25,Lamigo,2019,中華民國,右打,右投,14,40,36,6,6,12,9,3,0,0,15,5,0,0.375,0.41700000000000004,0.33299999999999996,1,0,1,2,0,1,0,10,10,1.0,0.0,0.792
張閔勛28,26,樂天桃猿,2020,中華民國,右打,右投,6,14,13,0,2,2,2,0,0,0,2,3,0,0.214,0.154,0.154,0,0,0,1,0,0,0,3,5,0.6,0.0,0.368
張閔勛28,27,樂天桃猿,2021,中華民國,右打,右投,4,10,10,2,0,2,0,2,0,0,4,1,0,0.2,0.4,0.2,0,0,0,0,0,0,0,1,6,0.16699999999999998,0.0,0.6
強尼0,33,兄弟,1996,美國,左打,右投,43,155,137,20,26,43,25,12,3,3,70,22,1,0.386,0.511,0.314,2,1,0,14,1,2,1,39,34,1.147,0.5,0.897
強斯0,33,三商,1997,美國,右打,右投,19,77,63,12,11,14,8,2,0,4,28,22,2,0.324,0.444,0.222,0,0,1,9,3,1,0,15,13,1.1540000000000001,1.0,0.768
彭政欣63,24,兄弟,2004,中華民國,右打,右投,1,1,1,0,0,1,1,0,0,0,1,0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0
彭政欣63,25,兄弟,2005,中華民國,右打,右投,5,8,8,1,2,1,1,0,0,0,1,2,0,0.125,0.125,0.125,0,0,0,0,0,0,0,3,2,1.5,0.0,0.25
彭政欣63,26,兄弟,2006,中華民國,右打,右投,1,4,3,0,1,0,0,0,0,0,0,2,0,0.25,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.25
彭政欣63,27,兄弟,2007,中華民國,右打,右投,1,4,4,0,0,1,1,0,0,0,1,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,1,2,0.5,0.0,0.5
彭政閔23,23,兄弟,2001,中華民國,右打,右投,59,169,136,19,20,43,32,5,1,5,65,33,5,0.433,0.478,0.316,4,5,0,25,0,3,3,37,28,1.321,0.63,0.9109999999999999
彭政閔23,24,兄弟,2002,中華民國,右打,右投,88,358,277,71,66,86,48,17,3,18,163,82,16,0.442,0.588,0.31,5,3,6,62,2,8,6,56,62,0.903,0.73,1.03
彭政閔23,25,兄弟,2003,中華民國,右打,右投,100,443,369,83,83,131,85,25,3,18,216,81,22,0.446,0.585,0.355,3,1,3,54,7,9,9,87,74,1.176,0.71,1.031
彭政閔23,26,兄弟,2004,中華民國,右打,右投,99,425,338,66,90,127,92,14,3,18,201,64,26,0.484,0.595,0.376,8,1,4,69,7,6,11,98,54,1.815,0.7,1.079
彭政閔23,27,兄弟,2005,中華民國,右打,右投,76,331,274,47,57,93,68,8,3,14,149,49,13,0.442,0.544,0.33899999999999997,3,3,1,47,2,4,5,97,39,2.487,0.72,0.986
彭政閔23,28,兄弟,2006,中華民國,右打,右投,48,190,154,22,25,54,38,10,0,6,82,39,4,0.45399999999999996,0.532,0.35100000000000003,2,0,1,25,5,5,1,42,20,2.1,0.8,0.986
彭政閔23,29,兄弟,2007,中華民國,右打,右投,97,409,345,64,80,125,87,17,0,21,205,67,12,0.441,0.594,0.36200000000000004,17,0,4,48,8,4,5,97,60,1.617,0.71,1.035
