name,age,team,play_year,country,打,投,守備位置,出賽數,守備機會,刺殺,助殺,失誤,雙殺,三殺,守備率
張瑞麟72,29,富邦悍將,2021,中華民國,左打,左投,投手,6,6,2,4,0,0,0,1.0
張祐銘34,24,味全龍,2021,中華民國,左打,右投,外野手,10,13,12,1,0,0,0,1.0
張耀騰0,28,俊國,1993,中華民國,右打,右投,游擊手,58,310,108,189,13,29,0,0.958
張耀騰0,28,俊國,1993,中華民國,右打,右投,一壘手,14,133,122,9,2,11,0,0.985
張耀騰0,28,俊國,1993,中華民國,右打,右投,外野手,11,13,11,2,0,0,0,1.0
張耀騰0,28,俊國,1993,中華民國,右打,右投,三壘手,1,5,2,3,0,0,0,1.0
張耀騰0,28,俊國,1993,中華民國,右打,右投,二壘手,1,3,2,1,0,0,0,1.0
張耀騰0,29,俊國,1994,中華民國,右打,右投,游擊手,59,283,83,188,12,22,0,0.958
張耀騰0,29,俊國,1994,中華民國,右打,右投,外野手,1,1,1,0,0,0,0,1.0
張耀騰0,29,俊國,1994,中華民國,右打,右投,三壘手,1,1,0,1,0,0,0,1.0
張耀騰0,30,俊國,1995,中華民國,右打,右投,游擊手,99,556,153,387,16,60,0,0.971
張耀騰0,31,興農,1996,中華民國,右打,右投,游擊手,60,316,86,212,18,35,0,0.943
張耀騰0,31,興農,1996,中華民國,右打,右投,外野手,2,2,2,0,0,0,0,1.0
張耀騰0,31,興農,1996,中華民國,右打,右投,二壘手,1,7,1,6,0,0,0,1.0
張耀騰0,32,時報,1997,中華民國,右打,右投,游擊手,55,267,87,169,11,37,0,0.9590000000000001
張育保7,24,Lamigo,2006,中華民國,左打,右投,外野手,7,5,5,0,0,0,0,1.0
張育保7,25,Lamigo,2007,中華民國,左打,右投,外野手,12,11,10,1,0,0,0,1.0
張進德69,27,富邦悍將,2020,中華民國,左打,右投,捕手,12,84,75,6,3,0,0,0.9640000000000001
張進德69,28,富邦悍將,2021,中華民國,左打,右投,捕手,7,23,20,3,0,0,0,1.0
張閔勛28,22,Lamigo,2016,中華民國,右打,右投,捕手,9,50,49,0,1,0,0,0.98
張閔勛28,23,Lamigo,2017,中華民國,右打,右投,捕手,13,57,52,4,1,0,0,0.982
張閔勛28,24,Lamigo,2018,中華民國,右打,右投,捕手,1,1,1,0,0,0,0,1.0
張閔勛28,25,Lamigo,2019,中華民國,右打,右投,外野手,8,3,3,0,0,0,0,1.0
張閔勛28,26,樂天桃猿,2020,中華民國,右打,右投,捕手,5,21,17,2,2,0,0,0.905
張閔勛28,27,樂天桃猿,2021,中華民國,右打,右投,捕手,4,13,13,0,0,0,0,1.0
強尼0,33,兄弟,1996,美國,左打,右投,外野手,36,60,57,0,3,0,0,0.95
強斯0,33,三商,1997,美國,右打,右投,外野手,19,25,21,2,2,0,0,0.92
彭政欣63,25,兄弟,2005,中華民國,右打,右投,外野手,3,1,1,0,0,0,0,1.0
彭政欣63,27,兄弟,2007,中華民國,右打,右投,外野手,1,2,1,1,0,0,0,1.0
彭政閔23,23,兄弟,2001,中華民國,右打,右投,一壘手,35,258,232,24,2,16,1,0.992
彭政閔23,23,兄弟,2001,中華民國,右打,右投,外野手,3,8,8,0,0,0,0,1.0
彭政閔23,23,兄弟,2001,中華民國,右打,右投,三壘手,1,0,0,0,0,0,0,0.0
彭政閔23,24,兄弟,2002,中華民國,右打,右投,一壘手,15,147,135,11,1,9,0,0.993
彭政閔23,24,兄弟,2002,中華民國,右打,右投,二壘手,1,1,1,0,0,0,0,1.0
彭政閔23,25,兄弟,2003,中華民國,右打,右投,外野手,78,181,166,10,5,1,0,0.972
彭政閔23,25,兄弟,2003,中華民國,右打,右投,一壘手,7,65,64,1,0,5,0,1.0
彭政閔23,25,兄弟,2003,中華民國,右打,右投,三壘手,1,4,0,3,1,0,0,0.75
彭政閔23,26,兄弟,2004,中華民國,右打,右投,外野手,76,174,164,5,5,2,0,0.971
彭政閔23,26,兄弟,2004,中華民國,右打,右投,一壘手,25,243,228,11,4,19,0,0.9840000000000001
彭政閔23,27,兄弟,2005,中華民國,右打,右投,外野手,76,169,157,6,6,0,0,0.9640000000000001
彭政閔23,28,兄弟,2006,中華民國,右打,右投,外野手,31,56,53,1,2,0,0,0.9640000000000001
彭政閔23,28,兄弟,2006,中華民國,右打,右投,一壘手,10,101,93,7,1,7,0,0.99
彭政閔23,29,兄弟,2007,中華民國,右打,右投,一壘手,89,785,716,63,6,74,0,0.992
彭政閔23,29,兄弟,2007,中華民國,右打,右投,外野手,15,12,10,2,0,1,0,1.0
彭政閔23,30,兄弟,2008,中華民國,右打,右投,一壘手,71,608,561,42,5,79,0,0.992
彭政閔23,30,兄弟,2008,中華民國,右打,右投,外野手,15,14,14,0,0,0,0,1.0
彭政閔23,31,兄弟,2009,中華民國,右打,右投,一壘手,69,610,555,46,9,69,0,0.985
彭政閔23,31,兄弟,2009,中華民國,右打,右投,外野手,36,67,67,0,0,0,0,1.0
彭政閔23,32,兄弟,2010,中華民國,右打,右投,一壘手,112,994,945,43,6,92,0,0.9940000000000001
彭政閔23,33,兄弟,2011,中華民國,右打,右投,一壘手,51,484,444,34,6,55,0,0.988
彭政閔23,34,兄弟,2012,中華民國,右打,右投,一壘手,45,404,375,24,5,55,0,0.988
彭政閔23,35,兄弟,2013,中華民國,右打,右投,一壘手,111,971,899,64,8,91,0,0.992
彭政閔23,36,中信兄弟,2014,中華民國,右打,右投,一壘手,99,877,825,41,11,81,0,0.987
彭政閔23,37,中信兄弟,2015,中華民國,右打,右投,一壘手,96,865,790,65,10,92,0,0.988
彭政閔23,37,中信兄弟,2015,中華民國,右打,右投,外野手,2,0,0,0,0,0,0,0.0
彭政閔23,38,中信兄弟,2016,中華民國,右打,右投,一壘手,32,230,205,20,5,20,0,0.978
彭政閔23,39,中信兄弟,2017,中華民國,右打,右投,一壘手,65,598,548,44,6,58,0,0.99
彭政閔23,40,中信兄弟,2018,中華民國,右打,右投,一壘手,90,750,689,50,11,59,0,0.985
彭政閔23,41,中信兄弟,2019,中華民國,右打,右投,一壘手,12,65,61,4,0,3,0,1.0
彭裕國0,27,兄弟,1990,中華民國,左打,左投,一壘手,14,113,109,4,0,15,0,1.0
彭裕國0,27,兄弟,1990,中華民國,左打,左投,外野手,5,6,6,0,0,0,0,1.0
彭裕國0,27,兄弟,1990,中華民國,左打,左投,投手,2,0,0,0,0,0,0,0.0
徐政斌2,22,統一7-ELEVEn獅,2017,中華民國,右打,右投,捕手,4,9,9,0,0,0,0,1.0
徐政斌2,24,統一7-ELEVEn獅,2019,中華民國,右打,右投,捕手,1,2,2,0,0,0,0,1.0
徐整當0,25,三商,1990,中華民國,右打,右投,捕手,9,31,22,6,3,0,0,0.903
徐整當0,26,三商,1991,中華民國,右打,右投,捕手,9,28,22,6,0,1,0,1.0
徐整當0,27,三商,1992,中華民國,右打,右投,捕手,34,157,127,25,5,0,0,0.968
徐整當0,28,三商,1993,中華民國,右打,右投,捕手,40,214,177,33,4,3,0,0.981
徐整當0,29,三商,1994,中華民國,右打,右投,捕手,39,202,180,18,4,1,0,0.98
徐整當0,30,三商,1995,中華民國,右打,右投,捕手,66,170,155,12,3,1,1,0.982
徐整當0,31,三商,1996,中華民國,右打,右投,捕手,68,323,288,28,7,2,0,0.978
徐整當0,32,三商,1997,中華民國,右打,右投,捕手,78,521,465,49,7,8,0,0.987
徐整當0,33,三商,1998,中華民國,右打,右投,捕手,82,436,384,45,7,6,0,0.9840000000000001
徐整當0,34,三商,1999,中華民國,右打,右投,捕手,60,354,313,37,4,5,0,0.9890000000000001
徐睿擇32,24,兄弟,2012,中華民國,左打,右投,三壘手,17,16,1,15,0,3,0,1.0
徐睿擇32,24,兄弟,2012,中華民國,左打,右投,二壘手,9,7,0,7,0,0,0,1.0
徐睿擇32,24,兄弟,2012,中華民國,左打,右投,游擊手,3,17,5,11,1,4,0,0.941
徐睿擇32,26,中信兄弟,2014,中華民國,左打,右投,游擊手,14,38,15,21,2,4,0,0.9470000000000001
徐睿擇32,26,中信兄弟,2014,中華民國,左打,右投,二壘手,8,17,8,8,1,2,0,0.941
徐育澄53,25,興農,2012,中華民國,左打,右投,外野手,23,18,16,0,2,0,0,0.889
徐育澄53,26,義大,2013,中華民國,左打,右投,外野手,12,12,10,0,2,0,0,0.833
徐育澄53,29,義大,2016,中華民國,左打,右投,外野手,5,3,3,0,0,0,0,1.0
徐育鉉0,23,統一7-ELEVEn獅,1990,中華民國,右打,右投,投手,14,11,3,8,0,4,0,1.0
徐育鉉0,24,統一7-ELEVEn獅,1991,中華民國,右打,右投,游擊手,1,1,0,1,0,0,0,1.0
德伍0,30,兄弟,1997,美國,左打,左投,外野手,96,191,182,5,4,1,0,0.9790000000000001
德伍0,31,兄弟,1998,美國,左打,左投,外野手,110,203,193,5,5,1,0,0.975
德伍0,32,兄弟,1999,美國,左打,左投,外野手,92,203,193,7,3,2,0,0.985
德伍0,32,兄弟,1999,美國,左打,左投,一壘手,2,6,6,0,0,1,0,1.0
怪力男0,29,興農,1998,美國,左打,右投,一壘手,77,709,662,44,3,59,0,0.996
怪力男0,29,興農,1998,美國,左打,右投,捕手,20,141,125,13,3,1,0,0.9790000000000001
怪力男0,30,興農,1999,美國,左打,右投,一壘手,28,275,252,18,5,27,0,0.982
怪力男0,30,興農,1999,美國,左打,右投,捕手,3,32,23,8,1,2,0,0.9690000000000001
愛力生0,26,三商,1997,委內瑞拉,右打,右投,外野手,50,49,39,6,4,0,0,0.9179999999999999
愛力生0,26,三商,1997,委內瑞拉,右打,右投,捕手,7,32,27,5,0,0,0,1.0
愛力生0,26,三商,1997,委內瑞拉,右打,右投,一壘手,5,61,61,0,0,2,0,1.0
愛快0,33,時報,1993,美國,右打,右投,游擊手,66,392,118,261,13,47,0,0.9670000000000001
愛快0,33,時報,1993,美國,右打,右投,二壘手,13,74,29,42,3,8,0,0.9590000000000001
愛快0,33,時報,1993,美國,右打,右投,三壘手,10,34,8,25,1,2,0,0.971
愛快0,33,時報,1993,美國,右打,右投,一壘手,3,30,27,2,1,3,0,0.9670000000000001
愛快0,34,時報,1994,美國,右打,右投,游擊手,24,119,44,72,3,17,0,0.975
愛快0,35,時報,1995,美國,右打,右投,游擊手,45,234,69,158,7,29,0,0.97
愛快0,35,時報,1995,美國,右打,右投,二壘手,14,60,32,28,0,8,0,1.0
愛迪生0,24,兄弟,1992,多明尼加,右打,右投,游擊手,25,103,29,63,11,5,0,0.893
愛迪生0,24,兄弟,1992,多明尼加,右打,右投,二壘手,1,2,0,2,0,0,0,1.0
戈登13,29,Lamigo,2009,美國,右打,右投,一壘手,18,176,162,12,2,17,0,0.9890000000000001
成晉35,20,Lamigo,2018,中華民國,右打,右投,外野手,6,12,9,1,2,0,0,0.833
成晉35,21,Lamigo,2019,中華民國,右打,右投,外野手,5,3,3,0,0,0,0,1.0
成晉35,22,樂天桃猿,2020,中華民國,右打,右投,外野手,35,75,71,1,3,1,0,0.96
成晉35,23,樂天桃猿,2021,中華民國,右打,右投,外野手,7,5,5,0,0,0,0,1.0
戴于程0,26,兄弟,1997,中華民國,左打,右投,游擊手,2,1,0,1,0,0,0,1.0
戴于程0,26,兄弟,1997,中華民國,左打,右投,二壘手,2,1,0,1,0,0,0,1.0
戴于程0,26,兄弟,1997,中華民國,左打,右投,三壘手,1,0,0,0,0,0,0,0.0
戴培峰95,19,富邦悍將,2019,中華民國,左打,右投,捕手,31,225,201,23,1,1,0,0.996
戴培峰95,20,富邦悍將,2020,中華民國,左打,右投,捕手,42,244,219,23,2,0,0,0.992
戴培峰95,21,富邦悍將,2021,中華民國,左打,右投,捕手,16,79,72,7,0,0,0,1.0
拉飛力0,30,中信,1997,多明尼加,右打,右投,游擊手,80,426,153,258,15,45,0,0.965
拉飛力0,30,中信,1997,多明尼加,右打,右投,二壘手,10,50,22,28,0,3,0,1.0
拉飛力0,31,中信,1998,多明尼加,右打,右投,游擊手,91,461,144,301,16,50,0,0.965
拉飛力0,31,中信,1998,多明尼加,右打,右投,三壘手,2,1,0,1,0,0,0,1.0
拉飛力0,31,中信,1998,多明尼加,右打,右投,二壘手,1,0,0,0,0,0,0,0.0
拉飛力0,32,中信,1999,多明尼加,右打,右投,游擊手,5,13,9,4,0,2,0,1.0
拿破崙34,31,米迪亞,2008,多明尼加,右打,右投,三壘手,57,152,32,100,20,11,0,0.868
揚戈0,28,三商,1991,美國,左右開弓,右投,外野手,18,32,30,0,2,0,0,0.938
方克偉8,22,兄弟,2010,中華民國,右打,右投,一壘手,10,48,46,2,0,3,0,1.0
方克偉8,23,興農,2011,中華民國,右打,右投,捕手,21,78,73,4,1,0,0,0.987
方克偉8,24,興農,2012,中華民國,右打,右投,捕手,38,191,164,24,3,2,0,0.9840000000000001
方克偉8,25,義大,2013,中華民國,右打,右投,捕手,32,93,73,19,1,6,0,0.9890000000000001
方克偉8,25,義大,2013,中華民國,右打,右投,一壘手,3,1,1,0,0,0,0,1.0
方克偉8,26,義大,2014,中華民國,右打,右投,捕手,40,172,155,15,2,1,0,0.988
方克偉8,27,義大,2015,中華民國,右打,右投,捕手,23,123,114,9,0,1,0,1.0
方克偉8,28,義大,2016,中華民國,右打,右投,捕手,72,376,351,23,2,2,0,0.995
方克偉8,29,富邦悍將,2017,中華民國,右打,右投,捕手,88,526,465,58,3,6,0,0.9940000000000001
方克偉8,30,富邦悍將,2018,中華民國,右打,右投,捕手,61,317,276,36,5,3,0,0.9840000000000001
方克偉8,31,富邦悍將,2019,中華民國,右打,右投,捕手,39,284,253,27,4,2,0,0.986
方克偉8,32,富邦悍將,2020,中華民國,右打,右投,捕手,10,48,45,2,1,1,0,0.9790000000000001
方昶詠58,24,統一7-ELEVEn獅,2014,中華民國,右打,右投,外野手,15,18,17,0,1,0,0,0.9440000000000001
方昶詠58,25,統一7-ELEVEn獅,2015,中華民國,右打,右投,外野手,48,85,81,3,1,0,0,0.988
方昶詠58,26,統一7-ELEVEn獅,2016,中華民國,右打,右投,外野手,18,24,23,0,1,0,0,0.958
方昶詠58,27,統一7-ELEVEn獅,2017,中華民國,右打,右投,外野手,7,12,10,0,2,0,0,0.833
方昶詠58,28,統一7-ELEVEn獅,2018,中華民國,右打,右投,外野手,18,24,24,0,0,0,0,1.0
方昶詠58,29,統一7-ELEVEn獅,2019,中華民國,右打,右投,外野手,12,12,10,1,1,1,0,0.917
方玄宗25,26,義大,2014,中華民國,右打,右投,三壘手,10,11,3,8,0,1,0,1.0
方玄宗25,26,義大,2014,中華民國,右打,右投,二壘手,8,24,10,12,2,4,0,0.917
方玄宗25,27,義大,2015,中華民國,右打,右投,三壘手,28,58,13,39,6,6,0,0.897
方玄宗25,27,義大,2015,中華民國,右打,右投,二壘手,19,72,33,38,1,14,0,0.986
方玄宗25,27,義大,2015,中華民國,右打,右投,游擊手,17,71,28,42,1,9,0,0.986
施冠宇3,24,統一7-ELEVEn獅,2019,中華民國,右打,右投,一壘手,2,13,11,1,1,1,0,0.9229999999999999
施冠宇3,26,統一7-ELEVEn獅,2021,中華民國,右打,右投,一壘手,4,19,14,5,0,2,0,1.0
施昭同0,24,興農,2000,中華民國,右打,右投,捕手,9,22,19,3,0,1,0,1.0
施昭同0,25,興農,2001,中華民國,右打,右投,捕手,14,36,34,2,0,0,0,1.0
施昭同0,25,興農,2001,中華民國,右打,右投,一壘手,3,16,14,2,0,2,0,1.0
施昭同0,26,興農,2002,中華民國,右打,右投,捕手,21,73,60,12,1,2,0,0.986
施昭同0,26,興農,2002,中華民國,右打,右投,外野手,3,0,0,0,0,0,0,0.0
施昭同0,27,興農,2003,中華民國,右打,右投,捕手,44,218,196,18,4,3,0,0.982
施昭同0,28,興農,2004,中華民國,右打,右投,捕手,51,312,270,36,6,2,0,0.981
施昭同0,29,興農,2005,中華民國,右打,右投,捕手,10,14,14,0,0,0,0,1.0
施翔凱8,22,誠泰,2004,中華民國,右打,右投,三壘手,16,34,8,22,4,2,0,0.882
施翔凱8,23,誠泰,2005,中華民國,右打,右投,三壘手,4,10,2,7,1,3,0,0.9
施翔凱8,23,誠泰,2005,中華民國,右打,右投,二壘手,2,9,4,4,1,1,0,0.889
施翔凱8,24,誠泰,2006,中華民國,右打,右投,二壘手,8,29,15,14,0,3,0,1.0
施翔凱8,25,誠泰,2007,中華民國,右打,右投,二壘手,16,32,11,19,2,6,0,0.938
施翔凱8,25,誠泰,2007,中華民國,右打,右投,三壘手,3,1,0,1,0,0,0,1.0
施翔凱8,25,誠泰,2007,中華民國,右打,右投,一壘手,1,0,0,0,0,0,0,0.0
施翔凱8,26,Lamigo,2008,中華民國,右打,右投,二壘手,4,6,3,3,0,2,0,1.0
施金典68,25,統一7-ELEVEn獅,2005,中華民國,左打,右投,三壘手,53,99,22,73,4,7,0,0.96
施金典68,26,統一7-ELEVEn獅,2006,中華民國,左打,右投,三壘手,36,92,18,71,3,2,0,0.9670000000000001
施金典68,27,統一7-ELEVEn獅,2007,中華民國,左打,右投,三壘手,15,12,3,9,0,3,0,1.0
施金典68,27,統一7-ELEVEn獅,2007,中華民國,左打,右投,二壘手,2,0,0,0,0,0,0,0.0
施金典68,27,統一7-ELEVEn獅,2007,中華民國,左打,右投,一壘手,1,4,3,1,0,1,0,1.0
施金典68,27,統一7-ELEVEn獅,2007,中華民國,左打,右投,游擊手,1,0,0,0,0,0,0,0.0
施金典68,28,統一7-ELEVEn獅,2008,中華民國,左打,右投,二壘手,27,82,32,49,1,10,0,0.988
施金典68,28,統一7-ELEVEn獅,2008,中華民國,左打,右投,三壘手,24,26,8,17,1,3,0,0.9620000000000001
施金典68,28,統一7-ELEVEn獅,2008,中華民國,左打,右投,一壘手,3,8,6,2,0,1,0,1.0
施金典68,28,統一7-ELEVEn獅,2008,中華民國,左打,右投,游擊手,2,1,0,0,1,0,0,0.0
施金典68,29,統一7-ELEVEn獅,2009,中華民國,左打,右投,三壘手,43,49,9,31,9,2,0,0.816
施金典68,29,統一7-ELEVEn獅,2009,中華民國,左打,右投,二壘手,15,46,17,27,2,8,0,0.9570000000000001
施金典68,29,統一7-ELEVEn獅,2009,中華民國,左打,右投,一壘手,2,4,3,0,1,1,0,0.75
施金典68,29,統一7-ELEVEn獅,2009,中華民國,左打,右投,游擊手,2,0,0,0,0,0,0,0.0
施金典68,30,統一7-ELEVEn獅,2010,中華民國,左打,右投,二壘手,13,50,21,28,1,7,0,0.98
施金典68,30,統一7-ELEVEn獅,2010,中華民國,左打,右投,三壘手,13,26,6,17,3,3,0,0.885
施金典68,30,統一7-ELEVEn獅,2010,中華民國,左打,右投,一壘手,1,3,3,0,0,0,0,1.0
施金典68,31,興農,2011,中華民國,左打,右投,三壘手,28,41,3,30,8,2,0,0.805
施金典68,31,興農,2011,中華民國,左打,右投,游擊手,9,29,11,17,1,6,0,0.966
施金典68,31,興農,2011,中華民國,左打,右投,一壘手,6,11,10,0,1,1,0,0.909
施金典68,31,興農,2011,中華民國,左打,右投,投手,1,0,0,0,0,0,0,0.0
日耳曼0,32,統一7-ELEVEn獅,1999,墨西哥,左打,左投,三壘手,7,23,4,18,1,0,0,0.9570000000000001
曹清來0,25,三商,1990,中華民國,右打,右投,外野手,10,1,1,0,0,0,0,1.0
曹竣崵35,23,統一7-ELEVEn獅,1999,中華民國,右打,右投,投手,23,46,13,33,0,5,0,1.0
曹竣崵35,27,統一7-ELEVEn獅,2003,中華民國,右打,右投,投手,47,28,8,20,0,1,0,1.0
曹竣崵35,28,統一7-ELEVEn獅,2004,中華民國,右打,右投,投手,38,35,9,24,2,2,0,0.943
曹竣崵35,29,統一7-ELEVEn獅,2005,中華民國,右打,右投,投手,22,12,3,9,0,0,0,1.0
曹竣崵35,30,統一7-ELEVEn獅,2006,中華民國,右打,右投,投手,25,31,10,19,2,2,0,0.935
曹竣崵35,31,統一7-ELEVEn獅,2007,中華民國,右打,右投,投手,44,32,6,26,0,4,0,1.0
曹竣崵35,32,兄弟,2008,中華民國,右打,右投,投手,8,4,1,3,0,0,0,1.0
曹竣崵35,32,統一7-ELEVEn獅,2008,中華民國,右打,右投,投手,1,1,0,1,0,0,0,1.0
曹竣崵35,33,兄弟,2009,中華民國,右打,右投,投手,43,11,2,9,0,0,0,1.0
曾信誠0,25,統一7-ELEVEn獅,1992,中華民國,右打,右投,捕手,1,2,2,0,0,0,0,1.0
曾信誠0,27,統一7-ELEVEn獅,1994,中華民國,右打,右投,捕手,1,4,4,0,0,0,0,1.0
曾傳昇33,21,味全龍,2021,中華民國,左打,右投,游擊手,21,99,40,52,7,14,0,0.929
曾孟承39,24,中信,2004,中華民國,右打,右投,投手,14,9,1,7,1,0,0,0.889
曾孟承39,25,中信,2005,中華民國,右打,右投,投手,36,22,6,15,1,0,0,0.955
曾孟承39,26,中信,2006,中華民國,右打,右投,投手,27,65,19,44,2,5,0,0.9690000000000001
曾孟承39,27,中信,2007,中華民國,右打,右投,投手,18,20,7,11,2,0,0,0.9
曾孟承39,28,中信,2008,中華民國,右打,右投,投手,10,5,1,4,0,1,0,1.0
曾孟承39,29,Lamigo,2009,中華民國,右打,右投,投手,42,27,6,18,3,3,0,0.889
曾孟承39,30,Lamigo,2010,中華民國,右打,右投,投手,70,18,4,13,1,2,0,0.9440000000000001
曾孟承39,31,Lamigo,2011,中華民國,右打,右投,投手,22,8,1,7,0,1,0,1.0
曾孟承39,32,Lamigo,2012,中華民國,右打,右投,投手,30,26,4,22,0,0,0,1.0
曾孟承39,33,Lamigo,2013,中華民國,右打,右投,投手,25,35,11,23,1,3,0,0.971
曾孟承39,34,Lamigo,2014,中華民國,右打,右投,投手,13,22,7,14,1,0,0,0.955
曾孟承39,35,Lamigo,2015,中華民國,右打,右投,投手,25,9,3,5,1,0,0,0.889
曾孟承39,36,Lamigo,2016,中華民國,右打,右投,投手,3,2,1,1,0,0,0,1.0
曾家賢9,25,中信,2006,中華民國,右打,右投,一壘手,2,7,7,0,0,2,0,1.0
曾家賢9,26,中信,2007,中華民國,右打,右投,一壘手,14,50,44,4,2,7,0,0.96
曾家賢9,27,中信,2008,中華民國,右打,右投,一壘手,64,545,514,29,2,50,0,0.996
曾揚岳45,27,興農,2002,中華民國,右打,右投,一壘手,10,63,58,5,0,6,0,1.0
曾揚岳45,28,興農,2003,中華民國,右打,右投,一壘手,20,100,94,4,2,8,0,0.98
曾揚岳45,29,興農,2004,中華民國,右打,右投,一壘手,46,281,264,16,1,28,0,0.996
曾揚岳45,30,興農,2005,中華民國,右打,右投,一壘手,26,121,114,2,5,7,0,0.9590000000000001
曾揚志15,24,統一7-ELEVEn獅,2001,中華民國,右打,右投,三壘手,16,36,11,22,3,3,0,0.917
曾揚志15,24,統一7-ELEVEn獅,2001,中華民國,右打,右投,一壘手,5,31,30,1,0,1,0,1.0
曾揚志15,25,統一7-ELEVEn獅,2002,中華民國,右打,右投,一壘手,26,148,142,4,2,14,0,0.986
曾揚志15,25,統一7-ELEVEn獅,2002,中華民國,右打,右投,三壘手,22,28,3,21,4,0,0,0.857
曾揚志15,26,統一7-ELEVEn獅,2003,中華民國,右打,右投,一壘手,51,382,358,21,3,34,0,0.992
曾揚志15,26,統一7-ELEVEn獅,2003,中華民國,右打,右投,三壘手,1,1,0,1,0,0,0,1.0
曾揚志15,27,統一7-ELEVEn獅,2004,中華民國,右打,右投,一壘手,12,91,87,3,1,6,0,0.9890000000000001
曾揚志15,28,統一7-ELEVEn獅,2005,中華民國,右打,右投,一壘手,4,24,20,4,0,0,0,1.0
曾揚志15,29,興農,2006,中華民國,右打,右投,一壘手,20,93,86,7,0,11,0,1.0
曾智偵0,31,統一7-ELEVEn獅,1990,中華民國,右打,右投,捕手,48,292,236,47,9,1,0,0.9690000000000001
